# epsilon     r     avg_deviation
0.6282     6     5473.28
0.6283     6     5473.28
0.6284     6     5473.28
0.6285     6     5473.28
0.6286     6     5473.28
0.6287     6     5473.28
0.6288     6     5473.28
0.6289     6     5473.28
0.629     6     5473.28
0.6291     6     5473.28
0.6292     6     5473.28
0.6293     6     5473.28
0.6294     6     5473.28
0.6295     6     5473.28
0.6296     6     5473.28
0.6297     6     5473.28
0.6298     6     5473.28
0.6299     6     5473.28
0.63     6     5473.28
0.6301     6     5473.28
0.6302     6     5473.28
0.6303     6     5473.28
0.6304     6     5473.28
0.6305     6     5473.28
0.6306     6     5473.28
0.6307     6     5473.28
0.6308     6     5473.28
0.6309     6     5473.28
0.631     6     5473.28
0.6311     6     5473.28
0.6312     6     5473.28
0.6313     6     5473.28
0.6314     6     5473.28
0.6315     6     5473.28
0.6316     6     5473.28
0.6317     6     5473.28
0.6318     6     5473.28
0.6319     6     5473.28
0.632     6     5473.28
0.6321     6     5473.28
0.6322     6     5473.28
0.6323     6     5473.28
0.6324     6     5473.28
0.6325     6     5473.28
0.6326     6     5473.28
0.6327     6     5473.28
0.6328     6     5473.28
0.6329     6     5473.28
0.633     6     5473.28
0.6331     6     5473.28
0.6332     6     5473.28
0.6333     6     5473.28
0.6334     6     5473.28
0.6335     6     5473.28
0.6336     6     5473.28
0.6337     6     5473.28
0.6338     6     5473.28
0.6339     6     5473.28
0.634     6     5473.28
0.6341     6     5473.28
0.6342     6     5473.28
0.6343     6     5473.28
0.6344     6     5473.28
0.6345     6     5473.28
0.6346     6     5473.28
0.6347     6     5473.28
0.6348     6     5473.28
0.6349     6     5473.28
0.635     6     5473.28
0.6351     6     5473.28
0.6352     6     5473.28
0.6353     6     5473.28
0.6354     6     5473.28
0.6355     6     5473.28
0.6356     6     5473.28
0.6357     6     5473.28
0.6358     6     5473.28
0.6359     6     5473.28
0.636     6     5473.28
0.6361     6     5473.28
0.6362     6     5473.28
0.6363     6     5473.28
0.6364     6     5473.28
0.6365     6     5473.28
0.6366     6     5473.28
0.6367     6     5473.28
0.6368     6     5473.28
0.6369     6     5473.28
0.637     6     5473.28
0.6371     6     5473.28
0.6372     6     5473.28
0.6373     6     5473.28
0.6374     6     5473.28
0.6375     6     5473.28
0.6376     6     5473.28
0.6377     6     5473.28
0.6378     6     5473.28
0.6379     6     5473.28
0.638     6     5473.28
0.6381     6     5473.28
0.6382     6     5473.28
0.6383     6     5473.28
0.6384     6     5473.28
0.6385     6     5473.28
0.6386     6     5473.28
0.6387     6     5473.28
0.6388     6     5473.28
0.6389     6     5473.28
0.639     6     5473.28
0.6391     6     5473.28
0.6392     6     5473.28
0.6393     6     5473.28
0.6394     6     5473.28
0.6395     6     5473.28
0.6396     6     5473.28
0.6397     6     5473.28
0.6398     6     5473.28
0.6399     6     5473.28
0.64     6     5473.28
0.6401     6     5473.28
0.6402     6     5473.28
0.6403     6     5473.28
0.6404     6     5473.28
0.6405     6     5473.28
0.6406     6     5473.28
0.6407     6     5473.28
0.6408     6     5473.28
0.6409     6     5473.28
0.641     6     5473.28
0.6411     6     5473.28
0.6412     6     5473.28
0.6413     6     5473.28
0.6414     6     5473.28
0.6415     6     5473.28
0.6416     6     5473.28
0.6417     6     5473.28
0.6418     6     5473.28
0.6419     6     5473.28
0.642     6     5473.28
0.6421     6     5473.28
0.6422     6     5473.28
0.6423     6     5473.28
0.6424     6     5473.28
0.6425     6     5473.28
0.6426     6     5473.28
0.6427     6     5473.28
0.6428     6     5473.28
0.6429     6     5473.28
0.643     6     5473.28
0.6431     6     5473.28
0.6432     6     5473.28
0.6433     6     5473.28
0.6434     6     5473.28
0.6435     6     5473.28
0.6436     6     5473.28
0.6437     6     5473.28
0.6438     6     5473.28
0.6439     6     5473.28
0.644     6     5473.28
0.6441     6     5473.28
0.6442     6     5473.28
0.6443     6     5473.28
0.6444     6     5473.28
0.6445     6     5473.28
0.6446     6     5473.28
0.6447     6     5473.28
0.6448     6     5473.28
0.6449     6     5473.28
0.645     6     5473.28
0.6451     6     5473.28
0.6452     6     5473.28
0.6453     6     5473.28
0.6454     6     5473.28
0.6455     6     5473.28
0.6456     6     5473.28
0.6457     6     5473.28
0.6458     6     5473.28
0.6459     6     5473.28
0.646     6     5473.28
0.6461     6     5473.28
0.6462     6     5473.28
0.6463     6     5473.28
0.6464     6     5473.28
0.6465     6     5473.28
0.6466     6     5473.28
0.6467     6     5473.28
0.6468     6     5473.28
0.6469     6     5473.28
0.647     6     5473.28
0.6471     6     5473.28
0.6472     6     5473.28
0.6473     6     5473.28
0.6474     6     5473.28
0.6475     6     5473.28
0.6476     6     5473.28
0.6477     6     5473.28
0.6478     6     5473.28
0.6479     6     5473.28
0.648     6     5473.28
0.6481     6     5473.28
0.6482     6     5473.28
0.6483     6     5473.28
0.6484     6     5473.28
0.6485     6     5473.28
0.6486     6     5473.28
0.6487     6     5473.28
0.6488     6     5473.28
0.6489     6     5473.28
0.649     6     5473.28
0.6491     6     5473.28
0.6492     6     5473.28
0.6493     6     5473.28
0.6494     6     5473.28
0.6495     6     5473.28
0.6496     6     5473.28
0.6497     6     5473.28
0.6498     6     5473.28
0.6499     6     5473.28
0.65     6     5473.28
0.6501     6     5473.28
0.6502     6     5473.28
0.6503     6     5473.28
0.6504     6     5473.28
0.6505     6     5473.28
0.6506     6     5473.28
0.6507     6     5473.28
0.6508     6     5473.28
0.6509     6     5473.28
0.651     6     5473.28
0.6511     6     5473.28
0.6512     6     5473.28
0.6513     6     5473.28
0.6514     6     5473.28
0.6515     6     5473.28
0.6516     6     5473.28
0.6517     6     5473.28
0.6518     6     5473.28
0.6519     6     5473.28
0.652     6     5473.28
0.6521     6     5473.28
0.6522     6     5473.28
0.6523     6     5473.28
0.6524     6     5473.28
0.6525     6     5473.28
0.6526     6     5473.28
0.6527     6     5473.28
0.6528     6     5473.28
0.6529     6     5473.28
0.653     6     5473.28
0.6531     6     5473.28
0.6532     6     5473.28
0.6533     6     5473.28
0.6534     6     5473.28
0.6535     6     5473.28
0.6536     6     5473.28
0.6537     6     5473.28
0.6538     6     5473.28
0.6539     6     5473.28
0.654     6     5473.28
0.6541     6     5473.28
0.6542     6     5473.28
0.6543     6     5473.28
0.6544     6     5473.28
0.6545     6     5473.28
0.6546     6     5473.28
0.6547     6     5473.28
0.6548     6     5473.28
0.6549     6     5473.28
0.655     6     5473.28
0.6551     6     5473.28
0.6552     6     5473.28
0.6553     6     5473.28
0.6554     6     5473.28
0.6555     6     5473.28
0.6556     6     5473.28
0.6557     6     5473.28
0.6558     6     5473.28
0.6559     6     5473.28
0.656     6     5473.28
0.6561     6     5473.28
0.6562     6     5473.28
0.6563     6     5473.28
0.6564     6     5473.28
0.6565     6     5473.28
0.6566     6     5473.28
0.6567     6     5473.28
0.6568     6     5473.28
0.6569     6     5473.28
0.657     6     5473.28
0.6571     6     5473.28
0.6572     6     5473.28
0.6573     6     5473.28
0.6574     6     5473.28
0.6575     6     5473.28
0.6576     6     5473.28
0.6577     6     5473.28
0.6578     6     5473.28
0.6579     6     5473.28
0.658     6     5473.28
0.6581     6     5473.28
0.6582     6     5473.28
0.6583     6     5473.28
0.6584     6     5473.28
0.6585     6     5473.28
0.6586     6     5473.28
0.6587     6     5473.28
0.6588     6     5473.28
0.6589     6     5473.28
0.659     6     5473.28
0.6591     6     5473.28
0.6592     6     5473.28
0.6593     6     5473.28
0.6594     6     5473.28
0.6595     6     5473.28
0.6596     6     5473.28
0.6597     6     5473.28
0.6598     6     5473.28
0.6599     6     5473.28
0.66     6     5473.28
0.6601     6     5473.28
0.6602     6     5473.28
0.6603     6     5473.28
0.6604     6     5473.28
0.6605     6     5473.28
0.6606     6     5473.28
0.6607     6     5473.28
0.6608     6     5473.28
0.6609     6     5473.28
0.661     6     5473.28
0.6611     6     5473.28
0.6612     6     5473.28
0.6613     6     5473.28
0.6614     6     5473.28
0.6615     6     5473.28
0.6616     6     5473.28
0.6617     6     5473.28
0.6618     6     5473.28
0.6619     6     5473.28
0.662     6     5473.28
0.6621     6     5473.28
0.6622     6     5473.28
0.6623     6     5473.28
0.6624     6     5473.28
0.6625     6     5473.28
0.6626     6     5473.28
0.6627     6     5473.28
0.6628     6     5473.28
0.6629     6     5473.28
0.663     6     5473.28
0.6631     6     5473.28
0.6632     6     5473.28
0.6633     6     5473.28
0.6634     6     5473.28
0.6635     6     5473.28
0.6636     6     5473.28
0.6637     6     5473.28
0.6638     6     5473.28
0.6639     6     5473.28
0.664     6     5473.28
0.6641     6     5473.28
0.6642     6     5473.28
0.6643     6     5473.28
0.6644     6     5473.28
0.6645     6     5473.28
0.6646     6     5473.28
0.6647     6     5473.28
0.6648     6     5473.28
0.6649     6     5473.28
0.665     6     5473.28
0.6651     6     5473.28
0.6652     6     5473.28
0.6653     6     5473.28
0.6654     6     5473.28
0.6655     6     5473.28
0.6656     6     5473.28
0.6657     6     5473.28
0.6658     6     5473.28
0.6659     6     5473.28
0.666     6     5473.28
0.6661     6     5473.28
0.6662     6     5473.28
0.6663     6     5473.28
0.6664     6     5473.28
0.6665     6     5473.28
0.6666     6     5473.28
0.6667     6     5473.28
0.6668     6     5473.28
0.6669     6     5473.28
0.667     6     5473.28
0.6671     6     5473.28
0.6672     6     5473.28
0.6673     6     5473.28
0.6674     6     5473.28
0.6675     6     5473.28
0.6676     6     5473.28
0.6677     6     5473.28
0.6678     6     5473.28
0.6679     6     5473.28
0.668     6     5473.28
0.6681     6     5473.28
0.6682     6     5473.28
0.6683     6     5473.28
0.6684     6     5473.28
0.6685     6     5473.28
0.6686     6     5473.28
0.6687     6     5473.28
0.6688     6     5473.28
0.6689     6     5473.28
0.669     6     5473.28
0.6691     6     5473.28
0.6692     6     5473.28
0.6693     6     5473.28
0.6694     6     5473.28
0.6695     6     5473.28
0.6696     6     5473.28
0.6697     6     5473.28
0.6698     6     5473.28
0.6699     6     5473.28
0.67     6     5473.28
0.6701     6     5473.28
0.6702     6     5473.28
0.6703     6     5473.28
0.6704     6     5473.28
0.6705     6     5473.28
0.6706     6     5473.28
0.6707     6     5473.28
0.6708     6     5473.28
0.6709     6     5473.28
0.671     6     5473.28
0.6711     6     5473.28
0.6712     6     5473.28
0.6713     6     5473.28
0.6714     6     5473.28
0.6715     6     5473.28
0.6716     6     5473.28
0.6717     6     5473.28
0.6718     6     5473.28
0.6719     6     5473.28
0.672     6     5473.28
0.6721     6     5473.28
0.6722     6     5473.28
0.6723     6     5473.28
0.6724     6     5473.28
0.6725     6     5473.28
0.6726     6     5473.28
0.6727     6     5473.28
0.6728     6     5473.28
0.6729     6     5473.28
0.673     6     5473.28
0.6731     6     5473.28
0.6732     6     5473.28
0.6733     6     5473.28
0.6734     6     5473.28
0.6735     6     5473.28
0.6736     6     5473.28
0.6737     6     5473.28
0.6738     6     5473.28
0.6739     6     5473.28
0.674     6     5473.28
0.6741     6     5473.28
0.6742     6     5473.28
0.6743     6     5473.28
0.6744     6     5473.28
0.6745     6     5473.28
0.6746     6     5473.28
0.6747     6     5473.28
0.6748     6     5473.28
0.6749     6     5473.28
0.675     6     5473.28
0.6751     6     5473.28
0.6752     6     5473.28
0.6753     6     5473.28
0.6754     6     5473.28
0.6755     6     5473.28
0.6756     6     5473.28
0.6757     6     5473.28
0.6758     6     5473.28
0.6759     6     5473.28
0.676     6     5473.28
0.6761     6     5473.28
0.6762     6     5473.28
0.6763     6     5473.28
0.6764     6     5473.28
0.6765     6     5473.28
0.6766     6     5473.28
0.6767     6     5473.28
0.6768     6     5473.28
0.6769     6     5473.28
0.677     6     5473.28
0.6771     6     5473.28
0.6772     6     5473.28
0.6773     6     5473.28
0.6774     6     5473.28
0.6775     6     5473.28
0.6776     6     5473.28
0.6777     6     5473.28
0.6778     6     5473.28
0.6779     6     5473.28
0.678     6     5473.28
0.6781     6     5473.28
0.6782     6     5473.28
0.6783     6     5473.28
0.6784     6     5473.28
0.6785     6     5473.28
0.6786     6     5473.28
0.6787     6     5473.28
0.6788     6     5473.28
0.6789     6     5473.28
0.679     6     5473.28
0.6791     6     5473.28
0.6792     6     5473.28
0.6793     6     5473.28
0.6794     6     5473.28
0.6795     6     5473.28
0.6796     6     5473.28
0.6797     6     5473.28
0.6798     6     5473.28
0.6799     6     5473.28
0.68     6     5473.28
0.6801     6     5473.28
0.6802     6     5473.28
0.6803     6     5473.28
0.6804     6     5473.28
0.6805     6     5473.28
0.6806     6     5473.28
0.6807     6     5473.28
0.6808     6     5473.28
0.6809     6     5473.28
0.681     6     5473.28
0.6811     6     5473.28
0.6812     6     5473.28
0.6813     6     5473.28
0.6814     6     5473.28
0.6815     6     5473.28
0.6816     6     5473.28
0.6817     6     5473.28
0.6818     6     5473.28
0.6819     6     5473.28
0.682     6     5473.28
0.6821     6     5473.28
0.6822     6     5473.28
0.6823     6     5473.28
0.6824     6     5473.28
0.6825     6     5473.28
0.6826     6     5473.28
0.6827     6     5473.28
0.6828     6     5473.28
0.6829     6     5473.28
0.683     6     5473.28
0.6831     6     5473.28
0.6832     6     5473.28
0.6833     6     5473.28
0.6834     6     5473.28
0.6835     6     5473.28
0.6836     6     5473.28
0.6837     6     5473.28
0.6838     6     5473.28
0.6839     6     5473.28
0.684     6     5473.28
0.6841     6     5473.28
0.6842     6     5473.28
0.6843     6     5473.28
0.6844     6     5473.28
0.6845     6     5473.28
0.6846     6     5473.28
0.6847     6     5473.28
0.6848     6     5473.28
0.6849     6     5473.28
0.685     6     5473.28
0.6851     6     5473.28
0.6852     6     5473.28
0.6853     6     5473.28
0.6854     6     5473.28
0.6855     6     5473.28
0.6856     6     5473.28
0.6857     6     5473.28
0.6858     6     5473.28
0.6859     6     5473.28
0.686     6     5473.28
0.6861     6     5473.28
0.6862     6     5473.28
0.6863     6     5473.28
0.6864     6     5473.28
0.6865     6     5473.28
0.6866     6     5473.28
0.6867     6     5473.28
0.6868     6     5473.28
0.6869     6     5473.28
0.687     6     5473.28
0.6871     6     5473.28
0.6872     6     5473.28
0.6873     6     5473.28
0.6874     6     5473.28
0.6875     6     5473.28
0.6876     6     5473.28
0.6877     6     5473.28
0.6878     6     5473.28
0.6879     6     5473.28
0.688     6     5473.28
0.6881     6     5473.28
0.6882     6     5473.28
0.6883     6     5473.28
0.6884     6     5473.28
0.6885     6     5473.28
0.6886     6     5473.28
0.6887     6     5473.28
0.6888     6     5473.28
0.6889     6     5473.28
0.689     6     5473.28
0.6891     6     5473.28
0.6892     6     5473.28
0.6893     6     5473.28
0.6894     6     5473.28
0.6895     6     5473.28
0.6896     6     5473.28
0.6897     6     5473.28
0.6898     6     5473.28
0.6899     6     5473.28
0.69     6     5473.28
0.6901     6     5473.28
0.6902     6     5473.28
0.6903     6     5473.28
0.6904     6     5473.28
0.6905     6     5473.28
0.6906     6     5473.28
0.6907     6     5473.28
0.6908     6     5473.28
0.6909     6     5473.28
0.691     6     5473.28
0.6911     6     5473.28
0.6912     6     5473.28
0.6913     6     5473.28
0.6914     6     5473.28
